i	E(i)	g[i]
6	-2036.000000	0.762440
8	-2032.000000	6.270975
10	-2028.000000	7.691715
12	-2024.000000	12.095217
14	-2020.000000	13.887308
16	-2016.000000	13.085379
18	-2012.000000	14.968134
20	-2008.000000	18.588687
22	-2004.000000	20.707270
24	-2000.000000	23.937917
26	-1996.000000	26.195433
28	-1992.000000	29.157067
30	-1988.000000	28.849369
32	-1984.000000	31.676150
34	-1980.000000	34.066993
36	-1976.000000	36.739350
38	-1972.000000	39.171675
40	-1968.000000	41.736176
42	-1964.000000	42.017830
44	-1960.000000	44.502748
46	-1956.000000	46.969498
48	-1952.000000	49.400622
50	-1948.000000	51.834442
52	-1944.000000	54.227885
54	-1940.000000	56.617226
56	-1936.000000	56.922829
58	-1932.000000	59.335120
60	-1928.000000	61.675175
62	-1924.000000	64.038479
64	-1920.000000	66.358732
66	-1916.000000	68.673633
68	-1912.000000	68.981062
70	-1908.000000	71.299214
72	-1904.000000	73.588213
74	-1900.000000	75.875552
76	-1896.000000	78.146251
78	-1892.000000	80.399154
80	-1888.000000	80.672447
82	-1884.000000	82.909853
84	-1880.000000	85.158212
86	-1876.000000	87.380575
88	-1872.000000	89.603183
90	-1868.000000	91.804625
92	-1864.000000	94.005861
94	-1860.000000	94.235274
96	-1856.000000	96.427511
98	-1852.000000	98.608291
100	-1848.000000	100.784688
102	-1844.000000	102.947223
104	-1840.000000	105.099781
106	-1836.000000	107.244856
108	-1832.000000	109.376463
110	-1828.000000	111.506024
112	-1824.000000	113.622782
114	-1820.000000	115.740424
116	-1816.000000	117.840296
118	-1812.000000	119.938074
120	-1808.000000	122.022380
122	-1804.000000	124.104010
124	-1800.000000	126.177042
126	-1796.000000	128.242391
128	-1792.000000	130.300543
130	-1788.000000	132.351441
132	-1784.000000	134.399470
134	-1780.000000	136.435069
136	-1776.000000	138.470061
138	-1772.000000	140.494963
140	-1768.000000	142.515502
142	-1764.000000	144.530718
144	-1760.000000	146.543650
146	-1756.000000	148.544841
148	-1752.000000	150.544950
150	-1748.000000	152.536951
152	-1744.000000	154.525228
154	-1740.000000	156.507626
156	-1736.000000	158.488189
158	-1732.000000	160.460784
160	-1728.000000	162.427516
162	-1724.000000	164.388775
164	-1720.000000	166.347232
166	-1716.000000	168.298101
168	-1712.000000	170.248182
170	-1708.000000	172.190939
172	-1704.000000	174.131313
174	-1700.000000	176.067624
176	-1696.000000	177.996102
178	-1692.000000	179.921918
180	-1688.000000	181.842077
182	-1684.000000	183.764509
184	-1680.000000	185.676863
186	-1676.000000	187.590291
188	-1672.000000	189.496807
190	-1668.000000	191.400064
192	-1664.000000	193.296504
194	-1660.000000	195.190022
196	-1656.000000	197.079424
198	-1652.000000	198.969216
200	-1648.000000	200.853633
202	-1644.000000	202.736250
204	-1640.000000	204.611713
206	-1636.000000	206.487808
208	-1632.000000	208.361327
210	-1628.000000	210.227038
212	-1624.000000	212.098252
214	-1620.000000	213.959537
216	-1616.000000	215.824189
218	-1612.000000	217.679682
220	-1608.000000	219.532602
222	-1604.000000	221.380517
224	-1600.000000	223.232197
226	-1596.000000	225.072747
228	-1592.000000	226.919474
230	-1588.000000	228.754735
232	-1584.000000	230.592267
234	-1580.000000	232.429271
236	-1576.000000	234.258250
238	-1572.000000	236.089499
240	-1568.000000	237.919556
242	-1564.000000	239.742647
244	-1560.000000	241.562509
246	-1556.000000	243.379673
248	-1552.000000	245.201099
250	-1548.000000	247.012902
252	-1544.000000	248.821979
254	-1540.000000	250.631480
256	-1536.000000	252.439488
258	-1532.000000	254.241339
260	-1528.000000	256.048439
262	-1524.000000	257.845206
264	-1520.000000	259.642373
266	-1516.000000	261.440242
268	-1512.000000	263.230789
270	-1508.000000	265.026917
272	-1504.000000	266.815391
274	-1500.000000	268.606587
276	-1496.000000	270.389819
278	-1492.000000	272.178604
280	-1488.000000	273.953613
282	-1484.000000	275.736520
284	-1480.000000	277.515574
286	-1476.000000	279.288759
288	-1472.000000	281.068144
290	-1468.000000	282.841685
292	-1464.000000	284.615138
294	-1460.000000	286.383983
296	-1456.000000	288.152495
298	-1452.000000	289.921100
300	-1448.000000	291.689461
302	-1444.000000	293.456041
304	-1440.000000	295.215372
306	-1436.000000	296.981318
308	-1432.000000	298.743411
310	-1428.000000	300.502506
312	-1424.000000	302.261104
314	-1420.000000	304.016773
316	-1416.000000	305.770960
318	-1412.000000	307.523302
320	-1408.000000	309.273874
322	-1404.000000	311.019913
324	-1400.000000	312.771177
326	-1396.000000	314.515863
328	-1392.000000	316.262846
330	-1388.000000	318.012726
332	-1384.000000	319.755470
334	-1380.000000	321.495579
336	-1376.000000	323.236570
338	-1372.000000	324.979462
340	-1368.000000	326.719842
342	-1364.000000	328.458823
344	-1360.000000	330.194978
346	-1356.000000	331.931991
348	-1352.000000	333.665573
350	-1348.000000	335.397905
352	-1344.000000	337.129820
354	-1340.000000	338.861593
356	-1336.000000	340.590883
358	-1332.000000	342.318902
360	-1328.000000	344.045343
362	-1324.000000	345.768430
364	-1320.000000	347.495672
366	-1316.000000	349.216609
368	-1312.000000	350.936958
370	-1308.000000	352.658373
372	-1304.000000	354.382689
374	-1300.000000	356.100766
376	-1296.000000	357.817983
378	-1292.000000	359.534483
380	-1288.000000	361.246701
382	-1284.000000	362.958756
384	-1280.000000	364.669514
386	-1276.000000	366.377840
388	-1272.000000	368.085689
390	-1268.000000	369.789248
392	-1264.000000	371.494656
394	-1260.000000	373.198135
396	-1256.000000	374.901858
398	-1252.000000	376.599923
400	-1248.000000	378.298753
402	-1244.000000	379.993140
404	-1240.000000	381.689278
406	-1236.000000	383.379736
408	-1232.000000	385.070092
410	-1228.000000	386.758020
412	-1224.000000	388.441807
414	-1220.000000	390.125109
416	-1216.000000	391.807148
418	-1212.000000	393.485244
420	-1208.000000	395.165115
422	-1204.000000	396.836716
424	-1200.000000	398.510427
426	-1196.000000	400.180675
428	-1192.000000	401.848455
430	-1188.000000	403.515527
432	-1184.000000	405.182145
434	-1180.000000	406.846094
436	-1176.000000	408.503000
438	-1172.000000	410.157647
440	-1168.000000	411.809922
442	-1164.000000	413.460246
444	-1160.000000	415.110433
446	-1156.000000	416.757462
448	-1152.000000	418.400227
450	-1148.000000	420.041640
452	-1144.000000	421.681840
454	-1140.000000	423.318560
456	-1136.000000	424.951019
458	-1132.000000	426.581158
460	-1128.000000	428.211756
462	-1124.000000	429.839566
464	-1120.000000	431.463027
466	-1116.000000	433.083654
468	-1112.000000	434.700001
470	-1108.000000	436.313440
472	-1104.000000	437.926470
474	-1100.000000	439.537878
476	-1096.000000	441.143986
478	-1092.000000	442.747614
480	-1088.000000	444.348760
482	-1084.000000	445.947596
484	-1080.000000	447.543273
486	-1076.000000	449.135260
488	-1072.000000	450.719543
490	-1068.000000	452.307725
492	-1064.000000	453.890335
494	-1060.000000	455.472972
496	-1056.000000	457.049321
498	-1052.000000	458.620449
500	-1048.000000	460.191792
502	-1044.000000	461.759134
504	-1040.000000	463.325472
506	-1036.000000	464.886932
508	-1032.000000	466.444213
510	-1028.000000	467.999241
512	-1024.000000	469.551530
514	-1020.000000	471.102495
516	-1016.000000	472.648220
518	-1012.000000	474.191615
520	-1008.000000	475.730340
522	-1004.000000	477.270356
524	-1000.000000	478.803058
526	-996.000000	480.334187
528	-992.000000	481.862517
530	-988.000000	483.385897
532	-984.000000	484.906669
534	-980.000000	486.424827
536	-976.000000	487.939120
538	-972.000000	489.450002
540	-968.000000	490.956019
542	-964.000000	492.458109
544	-960.000000	493.957249
546	-956.000000	495.453349
548	-952.000000	496.944971
550	-948.000000	498.433967
552	-944.000000	499.918758
554	-940.000000	501.401057
556	-936.000000	502.876233
558	-932.000000	504.347617
560	-928.000000	505.819069
562	-924.000000	507.286024
564	-920.000000	508.747235
566	-916.000000	510.208423
568	-912.000000	511.662397
570	-908.000000	513.114559
572	-904.000000	514.561577
574	-900.000000	516.007365
576	-896.000000	517.449912
578	-892.000000	518.886140
580	-888.000000	520.318442
582	-884.000000	521.746833
584	-880.000000	523.168331
586	-876.000000	524.590511
588	-872.000000	526.006731
590	-868.000000	527.418368
592	-864.000000	528.827991
594	-860.000000	530.234031
596	-856.000000	531.637833
598	-852.000000	533.031710
600	-848.000000	534.426324
602	-844.000000	535.815049
604	-840.000000	537.203123
606	-836.000000	538.585064
608	-832.000000	539.961294
610	-828.000000	541.332384
612	-824.000000	542.701308
614	-820.000000	544.066320
616	-816.000000	545.426836
618	-812.000000	546.782987
620	-808.000000	548.135470
622	-804.000000	549.483378
624	-800.000000	550.828541
626	-796.000000	552.166884
628	-792.000000	553.504972
630	-788.000000	554.837273
632	-784.000000	556.164866
634	-780.000000	557.487580
636	-776.000000	558.805551
638	-772.000000	560.118976
640	-768.000000	561.427341
642	-764.000000	562.729880
644	-760.000000	564.032082
646	-756.000000	565.329061
648	-752.000000	566.621902
650	-748.000000	567.910062
652	-744.000000	569.192957
654	-740.000000	570.470184
656	-736.000000	571.746099
658	-732.000000	573.015515
660	-728.000000	574.282263
662	-724.000000	575.543055
664	-720.000000	576.799982
666	-716.000000	578.052989
668	-712.000000	579.299566
670	-708.000000	580.542849
672	-704.000000	581.781573
674	-700.000000	583.015358
676	-696.000000	584.246075
678	-692.000000	585.469110
680	-688.000000	586.691056
682	-684.000000	587.904891
684	-680.000000	589.114092
686	-676.000000	590.318547
688	-672.000000	591.518622
690	-668.000000	592.714730
692	-664.000000	593.905693
694	-660.000000	595.090775
696	-656.000000	596.274425
698	-652.000000	597.451795
700	-648.000000	598.620499
702	-644.000000	599.790058
704	-640.000000	600.950649
706	-636.000000	602.110683
708	-632.000000	603.263685
710	-628.000000	604.412513
712	-624.000000	605.555422
714	-620.000000	606.694093
716	-616.000000	607.827071
718	-612.000000	608.954181
720	-608.000000	610.075644
722	-604.000000	611.193533
724	-600.000000	612.305928
726	-596.000000	613.413956
728	-592.000000	614.517574
730	-588.000000	615.616077
732	-584.000000	616.708534
734	-580.000000	617.795947
736	-576.000000	618.876637
738	-572.000000	619.954001
740	-568.000000	621.027066
742	-564.000000	622.092796
744	-560.000000	623.153917
746	-556.000000	624.208140
748	-552.000000	625.260113
750	-548.000000	626.305130
752	-544.000000	627.346902
754	-540.000000	628.383678
756	-536.000000	629.414018
758	-532.000000	630.439698
760	-528.000000	631.459725
762	-524.000000	632.471871
764	-520.000000	633.481491
766	-516.000000	634.483595
768	-512.000000	635.481015
770	-508.000000	636.474338
772	-504.000000	637.460987
774	-500.000000	638.443385
776	-496.000000	639.420360
778	-492.000000	640.394136
780	-488.000000	641.359320
782	-484.000000	642.320494
784	-480.000000	643.273330
786	-476.000000	644.222785
788	-472.000000	645.167166
790	-468.000000	646.105818
792	-464.000000	647.038133
794	-460.000000	647.965894
796	-456.000000	648.889047
798	-452.000000	649.804557
800	-448.000000	650.715523
802	-444.000000	651.618229
804	-440.000000	652.516598
806	-436.000000	653.409365
808	-432.000000	654.298082
810	-428.000000	655.180398
812	-424.000000	656.056655
814	-420.000000	656.927668
816	-416.000000	657.792510
818	-412.000000	658.652987
820	-408.000000	659.505506
822	-404.000000	660.352090
824	-400.000000	661.193808
826	-396.000000	662.029719
828	-392.000000	662.860542
830	-388.000000	663.684595
832	-384.000000	664.504883
834	-380.000000	665.316259
836	-376.000000	666.123522
838	-372.000000	666.924487
840	-368.000000	667.720502
842	-364.000000	668.509274
844	-360.000000	669.289276
846	-356.000000	670.065915
848	-352.000000	670.836044
850	-348.000000	671.599129
852	-344.000000	672.358337
854	-340.000000	673.109389
856	-336.000000	673.854082
858	-332.000000	674.595517
860	-328.000000	675.327326
862	-324.000000	676.055195
864	-320.000000	676.775154
866	-316.000000	677.488877
868	-312.000000	678.196340
870	-308.000000	678.898292
872	-304.000000	679.595316
874	-300.000000	680.284183
876	-296.000000	680.966567
878	-292.000000	681.639921
880	-288.000000	682.311539
882	-284.000000	682.973562
884	-280.000000	683.630834
886	-276.000000	684.280455
888	-272.000000	684.922940
890	-268.000000	685.558495
892	-264.000000	686.188656
894	-260.000000	686.811892
896	-256.000000	687.427722
898	-252.000000	688.036805
900	-248.000000	688.640081
902	-244.000000	689.237637
904	-240.000000	689.827603
906	-236.000000	690.411585
908	-232.000000	690.988003
910	-228.000000	691.557299
912	-224.000000	692.123057
914	-220.000000	692.679516
916	-216.000000	693.229328
918	-212.000000	693.774020
920	-208.000000	694.311944
922	-204.000000	694.841920
924	-200.000000	695.365928
926	-196.000000	695.882193
928	-192.000000	696.392175
930	-188.000000	696.895650
932	-184.000000	697.392820
934	-180.000000	697.881434
936	-176.000000	698.364049
938	-172.000000	698.839768
940	-168.000000	699.309739
942	-164.000000	699.772743
944	-160.000000	700.230223
946	-156.000000	700.681683
948	-152.000000	701.121995
950	-148.000000	701.558884
952	-144.000000	701.987994
954	-140.000000	702.409493
956	-136.000000	702.824801
958	-132.000000	703.234884
960	-128.000000	703.636434
962	-124.000000	704.029695
964	-120.000000	704.416522
966	-116.000000	704.795604
968	-112.000000	705.168245
970	-108.000000	705.533597
972	-104.000000	705.892211
974	-100.000000	706.244233
976	-96.000000	706.587306
978	-92.000000	706.924664
980	-88.000000	707.255033
982	-84.000000	707.577022
984	-80.000000	707.893555
986	-76.000000	708.201140
988	-72.000000	708.503942
990	-68.000000	708.798643
992	-64.000000	709.086568
994	-60.000000	709.367434
996	-56.000000	709.640221
998	-52.000000	709.906874
1000	-48.000000	710.164814
1002	-44.000000	710.417174
1004	-40.000000	710.661308
1006	-36.000000	710.898703
1008	-32.000000	711.129719
1010	-28.000000	711.351866
1012	-24.000000	711.567796
1014	-20.000000	711.776284
1016	-16.000000	711.977757
1018	-12.000000	712.172046
1020	-8.000000	712.359116
1022	-4.000000	712.539668
1024	0.000000	712.711943
1026	4.000000	712.879025
1028	8.000000	713.037582
1030	12.000000	713.191363
1032	16.000000	713.336418
1034	20.000000	713.475127
1036	24.000000	713.606359
1038	28.000000	713.731396
1040	32.000000	713.849008
1042	36.000000	713.958869
1044	40.000000	714.063375
1046	44.000000	714.160665
1048	48.000000	714.249435
1050	52.000000	714.331557
1052	56.000000	714.406223
1054	60.000000	714.473095
1056	64.000000	714.533747
1058	68.000000	714.586830
1060	72.000000	714.633177
1062	76.000000	714.670882
1064	80.000000	714.702414
1066	84.000000	714.725837
1068	88.000000	714.743347
1070	92.000000	714.754156
1072	96.000000	714.755062
1074	100.000000	714.749761
1076	104.000000	714.738147
1078	108.000000	714.718569
1080	112.000000	714.692062
1082	116.000000	714.657427
1084	120.000000	714.616256
1086	124.000000	714.569509
1088	128.000000	714.514093
1090	132.000000	714.450493
1092	136.000000	714.380589
1094	140.000000	714.304044
1096	144.000000	714.220106
1098	148.000000	714.126938
1100	152.000000	714.027117
1102	156.000000	713.919309
1104	160.000000	713.804594
1106	164.000000	713.681882
1108	168.000000	713.553158
1110	172.000000	713.417022
1112	176.000000	713.273593
1114	180.000000	713.123060
1116	184.000000	712.965263
1118	188.000000	712.800389
1120	192.000000	712.628015
1122	196.000000	712.448040
1124	200.000000	712.262219
1126	204.000000	712.067751
1128	208.000000	711.865510
1130	212.000000	711.656225
1132	216.000000	711.439364
1134	220.000000	711.214807
1136	224.000000	710.984653
1138	228.000000	710.746214
1140	232.000000	710.501362
1142	236.000000	710.248038
1144	240.000000	709.987410
1146	244.000000	709.720453
1148	248.000000	709.446464
1150	252.000000	709.166311
1152	256.000000	708.878160
1154	260.000000	708.583392
1156	264.000000	708.281780
1158	268.000000	707.971633
