i	E(i)	g[i]
6	-8180.000000	0.741419
8	-8176.000000	7.532770
10	-8172.000000	8.963327
12	-8168.000000	14.824951
14	-8164.000000	16.576208
16	-8160.000000	21.813356
18	-8156.000000	23.776798
20	-8152.000000	28.476822
22	-8148.000000	30.774641
24	-8144.000000	35.182014
26	-8140.000000	37.530865
28	-8136.000000	41.672186
30	-8132.000000	44.015451
32	-8128.000000	47.823626
34	-8124.000000	50.390669
36	-8120.000000	53.938711
38	-8116.000000	56.592958
40	-8112.000000	60.058678
42	-8108.000000	62.794020
44	-8104.000000	66.126450
46	-8100.000000	68.914427
48	-8096.000000	72.165400
50	-8092.000000	74.912006
52	-8088.000000	78.047379
54	-8084.000000	80.809458
56	-8080.000000	83.815199
58	-8076.000000	86.648577
60	-8072.000000	89.591972
62	-8068.000000	92.449125
64	-8064.000000	95.238756
66	-8060.000000	98.097359
68	-8056.000000	100.919424
70	-8052.000000	103.749096
72	-8048.000000	106.567942
74	-8044.000000	109.366772
76	-8040.000000	112.163998
78	-8036.000000	114.956846
80	-8032.000000	117.703524
82	-8028.000000	120.436371
84	-8024.000000	123.190107
86	-8020.000000	125.874435
88	-8016.000000	128.636356
90	-8012.000000	131.316519
92	-8008.000000	134.039127
94	-8004.000000	136.668018
96	-8000.000000	139.416597
98	-7996.000000	142.022575
100	-7992.000000	144.692781
102	-7988.000000	147.318651
104	-7984.000000	150.012373
106	-7980.000000	152.576199
108	-7976.000000	155.231894
110	-7972.000000	157.831406
112	-7968.000000	160.431763
114	-7964.000000	163.051649
116	-7960.000000	165.646635
118	-7956.000000	168.227489
120	-7952.000000	170.812996
122	-7948.000000	173.334255
124	-7944.000000	175.913143
126	-7940.000000	178.463224
128	-7936.000000	181.005571
130	-7932.000000	183.523237
132	-7928.000000	186.070385
134	-7924.000000	188.579611
136	-7920.000000	191.096451
138	-7916.000000	193.614359
140	-7912.000000	196.153776
142	-7908.000000	198.643402
144	-7904.000000	201.171957
146	-7900.000000	203.615917
148	-7896.000000	206.159481
150	-7892.000000	208.567801
152	-7888.000000	211.088734
154	-7884.000000	213.529911
156	-7880.000000	216.007971
158	-7876.000000	218.489504
160	-7872.000000	220.944582
162	-7868.000000	223.391439
164	-7864.000000	225.826767
166	-7860.000000	228.286606
168	-7856.000000	230.733612
170	-7852.000000	233.169058
172	-7848.000000	235.559664
174	-7844.000000	237.998751
176	-7840.000000	240.449804
178	-7836.000000	242.866766
180	-7832.000000	245.278149
182	-7828.000000	247.701632
184	-7824.000000	250.058292
186	-7820.000000	252.440252
188	-7816.000000	254.832098
190	-7812.000000	257.205727
192	-7808.000000	259.578812
194	-7804.000000	261.933983
196	-7800.000000	264.275677
198	-7796.000000	266.651428
200	-7792.000000	268.980522
202	-7788.000000	271.387373
204	-7784.000000	273.776567
206	-7780.000000	276.117516
208	-7776.000000	278.496069
210	-7772.000000	280.841978
212	-7768.000000	283.179476
214	-7764.000000	285.583870
216	-7760.000000	287.895559
218	-7756.000000	290.264917
220	-7752.000000	292.595417
222	-7748.000000	294.928024
224	-7744.000000	297.255198
226	-7740.000000	299.591522
228	-7736.000000	301.939096
230	-7732.000000	304.218679
232	-7728.000000	306.594362
234	-7724.000000	308.887728
236	-7720.000000	311.195393
238	-7716.000000	313.473848
240	-7712.000000	315.802626
242	-7708.000000	318.050077
244	-7704.000000	320.361107
246	-7700.000000	322.639471
248	-7696.000000	324.944584
250	-7692.000000	327.189047
252	-7688.000000	329.471525
