i	E(i)	g[i]
6	-8180.000000	0.707046
8	-8176.000000	7.518310
10	-8172.000000	8.809523
12	-8168.000000	14.678663
14	-8164.000000	16.392746
16	-8160.000000	21.635878
18	-8156.000000	23.723724
20	-8152.000000	28.305773
22	-8148.000000	30.723108
24	-8144.000000	34.951092
26	-8140.000000	37.409094
28	-8136.000000	41.363521
30	-8132.000000	43.934631
32	-8128.000000	47.583168
34	-8124.000000	50.381592
36	-8120.000000	53.877737
38	-8116.000000	56.607105
40	-8112.000000	60.006012
42	-8108.000000	62.732487
44	-8104.000000	66.142711
46	-8100.000000	68.783827
48	-8096.000000	72.070455
50	-8092.000000	74.839145
52	-8088.000000	77.881204
54	-8084.000000	80.719309
56	-8080.000000	83.758238
58	-8076.000000	86.503586
60	-8072.000000	89.524219
62	-8068.000000	92.297102
64	-8064.000000	95.212164
66	-8060.000000	98.018265
68	-8056.000000	100.853357
70	-8052.000000	103.644344
72	-8048.000000	106.451034
74	-8044.000000	109.226371
76	-8040.000000	111.991825
78	-8036.000000	114.703325
80	-8032.000000	117.484192
82	-8028.000000	120.218965
84	-8024.000000	122.979999
86	-8020.000000	125.691833
88	-8016.000000	128.347364
90	-8012.000000	131.128565
92	-8008.000000	133.717350
94	-8004.000000	136.498689
96	-8000.000000	139.130970
98	-7996.000000	141.792738
100	-7992.000000	144.436237
102	-7988.000000	147.068334
104	-7984.000000	149.669998
106	-7980.000000	152.312957
108	-7976.000000	154.969959
110	-7972.000000	157.572544
112	-7968.000000	160.175209
114	-7964.000000	162.774982
116	-7960.000000	165.392944
118	-7956.000000	167.962963
120	-7952.000000	170.561046
122	-7948.000000	173.140308
124	-7944.000000	175.727508
126	-7940.000000	178.304731
128	-7936.000000	180.844339
130	-7932.000000	183.373140
132	-7928.000000	185.897794
134	-7924.000000	188.409298
136	-7920.000000	190.937076
138	-7916.000000	193.488203
140	-7912.000000	196.009227
142	-7908.000000	198.511770
144	-7904.000000	200.997247
146	-7900.000000	203.507896
148	-7896.000000	206.003408
150	-7892.000000	208.491718
152	-7888.000000	210.948209
154	-7884.000000	213.425558
156	-7880.000000	215.898599
158	-7876.000000	218.363947
160	-7872.000000	220.847738
162	-7868.000000	223.298715
164	-7864.000000	225.714309
166	-7860.000000	228.183862
168	-7856.000000	230.609214
170	-7852.000000	233.038377
172	-7848.000000	235.449615
174	-7844.000000	237.874796
176	-7840.000000	240.294130
178	-7836.000000	242.709322
180	-7832.000000	245.172670
182	-7828.000000	247.609537
184	-7824.000000	249.964920
186	-7820.000000	252.383033
188	-7816.000000	254.750492
