i	E(i)	g[i]
6	-8180.000000	0.787560
8	-8176.000000	7.584034
10	-8172.000000	9.062492
12	-8168.000000	14.775259
14	-8164.000000	16.745411
16	-8160.000000	21.697943
18	-8156.000000	23.829994
20	-8152.000000	28.359596
22	-8148.000000	30.695026
24	-8144.000000	34.874393
26	-8140.000000	37.353506
28	-8136.000000	41.320143
30	-8132.000000	43.865574
32	-8128.000000	47.546331
34	-8124.000000	50.291800
36	-8120.000000	53.764490
38	-8116.000000	56.555105
40	-8112.000000	59.874760
42	-8108.000000	62.658979
44	-8104.000000	65.887888
46	-8100.000000	68.712908
48	-8096.000000	71.785868
50	-8092.000000	74.715744
52	-8088.000000	77.703209
54	-8084.000000	80.584997
56	-8080.000000	83.524107
58	-8076.000000	86.350100
60	-8072.000000	89.312527
62	-8068.000000	92.130898
64	-8064.000000	95.024376
66	-8060.000000	97.837324
68	-8056.000000	100.649450
70	-8052.000000	103.497797
72	-8048.000000	106.249372
74	-8044.000000	109.087893
76	-8040.000000	111.833099
78	-8036.000000	114.672205
80	-8032.000000	117.361145
82	-8028.000000	120.091856
84	-8024.000000	122.829588
86	-8020.000000	125.481930
88	-8016.000000	128.236565
90	-8012.000000	130.969616
92	-8008.000000	133.692503
94	-8004.000000	136.438608
96	-8000.000000	139.091333
98	-7996.000000	141.774712
100	-7992.000000	144.408091
102	-7988.000000	147.060963
104	-7984.000000	149.701330
106	-7980.000000	152.317267
108	-7976.000000	154.930590
110	-7972.000000	157.603050
112	-7968.000000	160.217657
114	-7964.000000	162.835495
116	-7960.000000	165.453596
118	-7956.000000	167.991900
120	-7952.000000	170.638508
122	-7948.000000	173.175617
124	-7944.000000	175.750330
126	-7940.000000	178.307158
128	-7936.000000	180.892788
130	-7932.000000	183.404520
132	-7928.000000	185.998430
134	-7924.000000	188.467169
136	-7920.000000	190.984223
138	-7916.000000	193.543265
140	-7912.000000	195.995798
142	-7908.000000	198.565502
144	-7904.000000	201.015070
146	-7900.000000	203.577110
148	-7896.000000	206.000931
150	-7892.000000	208.515259
152	-7888.000000	210.979771
154	-7884.000000	213.462292
156	-7880.000000	215.939987
158	-7876.000000	218.438589
160	-7872.000000	220.884466
162	-7868.000000	223.321974
164	-7864.000000	225.763912
166	-7860.000000	228.195273
168	-7856.000000	230.634094
170	-7852.000000	233.064425
172	-7848.000000	235.447252
174	-7844.000000	237.886280
176	-7840.000000	240.287647
178	-7836.000000	242.701023
180	-7832.000000	245.084280
182	-7828.000000	247.509300
184	-7824.000000	249.890457
186	-7820.000000	252.285761
188	-7816.000000	254.663904
190	-7812.000000	257.053358
192	-7808.000000	259.465750
194	-7804.000000	261.834316
196	-7800.000000	264.181259
198	-7796.000000	266.574467
200	-7792.000000	268.951693
202	-7788.000000	271.292017
204	-7784.000000	273.623011
206	-7780.000000	275.991738
208	-7776.000000	277.575481
210	-7772.000000	279.920112
212	-7768.000000	282.268175
214	-7764.000000	284.611180
216	-7760.000000	286.948999
218	-7756.000000	289.258802
220	-7752.000000	291.597240
222	-7748.000000	293.918698
224	-7744.000000	296.245077
226	-7740.000000	298.560039
228	-7736.000000	300.894595
230	-7732.000000	303.182363
232	-7728.000000	305.507740
234	-7724.000000	307.800456
236	-7720.000000	310.112100
238	-7716.000000	312.395013
240	-7712.000000	314.679301
242	-7708.000000	316.975017
244	-7704.000000	319.267704
246	-7700.000000	321.549568
248	-7696.000000	323.823805
250	-7692.000000	326.105832
252	-7688.000000	328.376601
254	-7684.000000	330.637093
256	-7680.000000	332.911875
258	-7676.000000	335.176279
260	-7672.000000	337.438691
262	-7668.000000	339.687545
264	-7664.000000	341.954430
266	-7660.000000	344.199769
268	-7656.000000	346.466950
270	-7652.000000	348.701169
272	-7648.000000	350.944970
274	-7644.000000	353.180519
276	-7640.000000	355.425894
278	-7636.000000	357.641905
280	-7632.000000	359.872385
282	-7628.000000	362.104014
284	-7624.000000	364.326738
286	-7620.000000	366.555674
288	-7616.000000	368.774826
290	-7612.000000	370.980773
292	-7608.000000	373.183067
294	-7604.000000	375.401488
296	-7600.000000	377.607437
298	-7596.000000	379.812465
300	-7592.000000	382.013684
302	-7588.000000	384.208865
304	-7584.000000	386.418236
306	-7580.000000	388.619727
308	-7576.000000	390.805208
310	-7572.000000	392.997179
312	-7568.000000	395.186355
314	-7564.000000	397.392425
316	-7560.000000	399.583228
318	-7556.000000	401.760127
320	-7552.000000	403.934733
322	-7548.000000	406.109751
324	-7544.000000	408.266285
326	-7540.000000	410.437802
328	-7536.000000	412.605884
330	-7532.000000	414.765270
332	-7528.000000	416.916624
334	-7524.000000	419.078473
336	-7520.000000	421.227179
338	-7516.000000	423.380430
340	-7512.000000	425.531289
342	-7508.000000	427.683304
344	-7504.000000	429.833055
346	-7500.000000	431.984648
348	-7496.000000	434.127795
350	-7492.000000	436.288548
352	-7488.000000	438.446445
354	-7484.000000	440.566178
356	-7480.000000	442.703074
358	-7476.000000	444.841557
360	-7472.000000	446.968755
362	-7468.000000	449.093368
364	-7464.000000	451.227185
366	-7460.000000	453.349350
368	-7456.000000	455.470682
370	-7452.000000	457.596949
372	-7448.000000	459.718573
374	-7444.000000	461.818872
376	-7440.000000	463.943263
378	-7436.000000	466.052779
380	-7432.000000	468.166401
382	-7428.000000	470.265403
384	-7424.000000	472.376801
386	-7420.000000	474.486111
388	-7416.000000	476.582182
390	-7412.000000	478.700401
392	-7408.000000	480.796889
394	-7404.000000	482.897838
396	-7400.000000	484.996453
398	-7396.000000	487.079040
400	-7392.000000	489.190139
402	-7388.000000	491.275459
404	-7384.000000	493.362318
406	-7380.000000	495.443548
408	-7376.000000	497.529702
410	-7372.000000	499.625508
412	-7368.000000	501.690042
414	-7364.000000	503.773433
416	-7360.000000	505.842390
418	-7356.000000	507.933897
420	-7352.000000	509.994283
422	-7348.000000	512.070783
424	-7344.000000	514.136174
426	-7340.000000	516.219258
428	-7336.000000	518.291088
430	-7332.000000	520.361589
432	-7328.000000	522.426101
434	-7324.000000	524.485164
436	-7320.000000	526.545482
438	-7316.000000	528.611109
440	-7312.000000	530.671189
442	-7308.000000	532.731625
444	-7304.000000	534.787181
446	-7300.000000	536.839917
448	-7296.000000	538.903919
450	-7292.000000	540.954398
452	-7288.000000	543.010229
454	-7284.000000	545.067554
456	-7280.000000	547.115311
458	-7276.000000	549.154269
460	-7272.000000	551.202014
462	-7268.000000	553.242158
464	-7264.000000	555.277370
466	-7260.000000	557.302974
468	-7256.000000	559.348008
470	-7252.000000	561.378257
472	-7248.000000	563.409252
474	-7244.000000	565.437695
476	-7240.000000	567.471453
478	-7236.000000	569.492013
480	-7232.000000	571.517940
482	-7228.000000	573.558543
484	-7224.000000	575.579937
486	-7220.000000	577.614800
488	-7216.000000	579.628384
490	-7212.000000	581.657331
492	-7208.000000	583.669859
494	-7204.000000	585.696184
496	-7200.000000	587.722038
498	-7196.000000	589.726075
500	-7192.000000	591.738892
502	-7188.000000	593.751143
504	-7184.000000	595.754199
506	-7180.000000	597.763507
508	-7176.000000	599.764946
510	-7172.000000	601.772840
512	-7168.000000	603.777628
514	-7164.000000	605.788750
516	-7160.000000	607.785906
518	-7156.000000	609.789405
520	-7152.000000	611.792701
522	-7148.000000	613.792535
524	-7144.000000	615.795018
526	-7140.000000	617.779960
528	-7136.000000	619.779943
530	-7132.000000	621.772416
532	-7128.000000	623.769991
534	-7124.000000	625.754212
536	-7120.000000	627.737872
538	-7116.000000	629.725825
540	-7112.000000	631.704911
542	-7108.000000	633.687159
544	-7104.000000	635.670186
546	-7100.000000	637.661073
548	-7096.000000	639.635647
550	-7092.000000	641.618145
552	-7088.000000	643.589957
554	-7084.000000	645.568701
556	-7080.000000	647.545880
558	-7076.000000	649.524212
560	-7072.000000	651.507740
562	-7068.000000	653.463245
564	-7064.000000	655.448152
566	-7060.000000	657.423991
568	-7056.000000	659.393088
570	-7052.000000	661.362113
572	-7048.000000	663.328294
574	-7044.000000	665.301018
576	-7040.000000	667.278201
578	-7036.000000	669.241932
580	-7032.000000	671.198595
582	-7028.000000	673.159682
584	-7024.000000	675.120500
586	-7020.000000	677.066409
588	-7016.000000	679.037288
590	-7012.000000	680.977172
592	-7008.000000	682.942248
594	-7004.000000	684.880397
596	-7000.000000	686.838237
598	-6996.000000	688.788145
600	-6992.000000	690.742110
602	-6988.000000	692.701740
604	-6984.000000	694.645877
606	-6980.000000	696.589379
608	-6976.000000	698.539198
610	-6972.000000	700.465484
612	-6968.000000	702.413494
614	-6964.000000	704.354118
616	-6960.000000	706.301425
618	-6956.000000	708.226793
620	-6952.000000	710.171655
622	-6948.000000	712.116987
624	-6944.000000	714.054472
626	-6940.000000	715.988561
628	-6936.000000	717.923980
630	-6932.000000	719.856038
632	-6928.000000	721.799262
634	-6924.000000	723.725654
636	-6920.000000	725.650544
638	-6916.000000	727.584832
640	-6912.000000	729.507853
642	-6908.000000	731.447441
644	-6904.000000	733.374091
646	-6900.000000	735.304448
648	-6896.000000	737.216472
650	-6892.000000	739.137567
652	-6888.000000	741.055106
654	-6884.000000	742.979581
656	-6880.000000	744.904327
658	-6876.000000	746.832534
660	-6872.000000	748.759031
662	-6868.000000	750.676155
664	-6864.000000	752.602662
666	-6860.000000	754.511868
668	-6856.000000	756.417097
670	-6852.000000	758.328010
672	-6848.000000	760.245871
674	-6844.000000	762.159902
676	-6840.000000	764.074029
678	-6836.000000	765.984127
680	-6832.000000	767.894497
682	-6828.000000	769.796600
684	-6824.000000	771.711356
686	-6820.000000	773.608678
688	-6816.000000	775.525386
690	-6812.000000	777.424479
692	-6808.000000	779.323699
694	-6804.000000	781.224352
696	-6800.000000	783.132261
698	-6796.000000	785.020074
700	-6792.000000	786.932505
702	-6788.000000	788.831292
704	-6784.000000	790.728368
706	-6780.000000	792.629744
708	-6776.000000	794.529825
710	-6772.000000	796.426124
712	-6768.000000	798.318364
714	-6764.000000	800.220500
716	-6760.000000	802.103541
718	-6756.000000	803.991611
720	-6752.000000	805.880085
722	-6748.000000	807.779180
724	-6744.000000	809.672059
726	-6740.000000	811.552310
728	-6736.000000	813.435555
730	-6732.000000	815.327572
732	-6728.000000	817.208962
734	-6724.000000	819.097032
736	-6720.000000	820.981309
738	-6716.000000	822.864504
740	-6712.000000	824.742602
742	-6708.000000	826.631406
744	-6704.000000	828.506774
746	-6700.000000	830.386995
748	-6696.000000	832.253387
750	-6692.000000	834.137782
752	-6688.000000	836.014228
754	-6684.000000	837.886507
756	-6680.000000	839.756866
758	-6676.000000	841.623639
760	-6672.000000	843.501089
762	-6668.000000	845.380512
764	-6664.000000	847.239906
766	-6660.000000	849.116496
768	-6656.000000	850.986429
770	-6652.000000	852.853941
772	-6648.000000	854.713241
774	-6644.000000	856.571004
776	-6640.000000	858.437130
778	-6636.000000	860.295761
780	-6632.000000	862.152183
782	-6628.000000	864.028385
784	-6624.000000	865.890068
786	-6620.000000	867.749212
788	-6616.000000	869.618308
790	-6612.000000	871.474058
792	-6608.000000	873.333498
794	-6604.000000	875.200992
796	-6600.000000	877.053414
798	-6596.000000	878.915054
800	-6592.000000	880.772243
802	-6588.000000	882.630933
804	-6584.000000	884.486971
806	-6580.000000	886.333192
808	-6576.000000	888.190146
810	-6572.000000	890.049212
812	-6568.000000	891.903159
814	-6564.000000	893.750476
816	-6560.000000	895.601104
818	-6556.000000	897.461872
820	-6552.000000	899.311814
822	-6548.000000	901.160577
824	-6544.000000	903.014150
826	-6540.000000	904.860485
828	-6536.000000	906.717502
830	-6532.000000	908.571195
832	-6528.000000	910.429025
834	-6524.000000	912.275823
836	-6520.000000	914.107996
838	-6516.000000	915.958276
840	-6512.000000	917.789354
842	-6508.000000	919.637148
844	-6504.000000	921.472984
846	-6500.000000	923.326551
848	-6496.000000	925.174039
850	-6492.000000	927.013275
852	-6488.000000	928.860262
854	-6484.000000	930.702691
856	-6480.000000	932.547274
858	-6476.000000	934.378293
860	-6472.000000	936.215512
862	-6468.000000	938.070869
864	-6464.000000	939.896081
866	-6460.000000	941.734647
868	-6456.000000	943.572731
870	-6452.000000	945.404371
872	-6448.000000	947.234848
874	-6444.000000	949.056984
876	-6440.000000	950.887897
878	-6436.000000	952.723010
880	-6432.000000	954.559143
882	-6428.000000	956.389775
884	-6424.000000	958.216873
886	-6420.000000	960.048898
888	-6416.000000	961.863538
890	-6412.000000	963.708257
892	-6408.000000	965.526110
894	-6404.000000	967.348360
896	-6400.000000	969.173828
898	-6396.000000	970.997554
900	-6392.000000	972.828375
902	-6388.000000	974.649746
904	-6384.000000	976.479372
906	-6380.000000	978.298865
908	-6376.000000	980.119699
910	-6372.000000	981.949481
912	-6368.000000	983.768937
914	-6364.000000	985.586925
916	-6360.000000	987.410639
918	-6356.000000	989.220934
920	-6352.000000	991.045455
922	-6348.000000	992.855783
924	-6344.000000	994.673028
926	-6340.000000	996.494804
928	-6336.000000	998.315584
930	-6332.000000	1000.141080
932	-6328.000000	1001.956914
934	-6324.000000	1003.778144
936	-6320.000000	1005.587264
938	-6316.000000	1007.402371
940	-6312.000000	1009.215417
942	-6308.000000	1011.032874
944	-6304.000000	1012.836351
946	-6300.000000	1014.655007
948	-6296.000000	1016.467788
950	-6292.000000	1018.263412
952	-6288.000000	1020.080314
954	-6284.000000	1021.887281
956	-6280.000000	1023.690270
958	-6276.000000	1025.497806
960	-6272.000000	1027.310607
962	-6268.000000	1029.119552
964	-6264.000000	1030.922507
966	-6260.000000	1032.736975
968	-6256.000000	1034.539925
970	-6252.000000	1036.342581
972	-6248.000000	1038.138804
974	-6244.000000	1039.951842
976	-6240.000000	1041.750613
978	-6236.000000	1043.551970
980	-6232.000000	1045.350830
982	-6228.000000	1047.159022
984	-6224.000000	1048.956907
986	-6220.000000	1050.756743
988	-6216.000000	1052.554811
990	-6212.000000	1054.355804
992	-6208.000000	1056.155343
994	-6204.000000	1057.947618
996	-6200.000000	1059.745149
998	-6196.000000	1061.537723
1000	-6192.000000	1063.332320
1002	-6188.000000	1065.132594
1004	-6184.000000	1066.926912
1006	-6180.000000	1068.725036
1008	-6176.000000	1070.518836
1010	-6172.000000	1072.318186
1012	-6168.000000	1074.112994
1014	-6164.000000	1075.912356
1016	-6160.000000	1077.710289
1018	-6156.000000	1079.504415
1020	-6152.000000	1081.296051
1022	-6148.000000	1083.085743
1024	-6144.000000	1084.879506
1026	-6140.000000	1086.668454
1028	-6136.000000	1088.446652
1030	-6132.000000	1090.255703
1032	-6128.000000	1092.034095
1034	-6124.000000	1093.830418
1036	-6120.000000	1095.606344
1038	-6116.000000	1097.399422
1040	-6112.000000	1099.181521
1042	-6108.000000	1100.987770
1044	-6104.000000	1102.760259
1046	-6100.000000	1104.552084
1048	-6096.000000	1106.325822
1050	-6092.000000	1108.113054
1052	-6088.000000	1109.908408
1054	-6084.000000	1111.690744
1056	-6080.000000	1113.481351
1058	-6076.000000	1115.265720
1060	-6072.000000	1117.048954
1062	-6068.000000	1118.823898
1064	-6064.000000	1120.613990
1066	-6060.000000	1122.394278
1068	-6056.000000	1124.168808
1070	-6052.000000	1125.951737
1072	-6048.000000	1127.723193
1074	-6044.000000	1129.498520
1076	-6040.000000	1131.279325
1078	-6036.000000	1133.065175
1080	-6032.000000	1134.858272
1082	-6028.000000	1136.629065
1084	-6024.000000	1138.406461
1086	-6020.000000	1140.188782
1088	-6016.000000	1141.962584
1090	-6012.000000	1143.735629
1092	-6008.000000	1145.515605
1094	-6004.000000	1147.292524
1096	-6000.000000	1149.078435
1098	-5996.000000	1150.855864
1100	-5992.000000	1152.634671
1102	-5988.000000	1154.395410
1104	-5984.000000	1156.170924
1106	-5980.000000	1157.951191
1108	-5976.000000	1159.718565
1110	-5972.000000	1161.513062
1112	-5968.000000	1163.279941
1114	-5964.000000	1165.063855
1116	-5960.000000	1166.836174
1118	-5956.000000	1168.598166
1120	-5952.000000	1170.371006
1122	-5948.000000	1172.134016
1124	-5944.000000	1173.896158
1126	-5940.000000	1175.671487
1128	-5936.000000	1177.445333
1130	-5932.000000	1179.207727
1132	-5928.000000	1180.978075
1134	-5924.000000	1182.750308
1136	-5920.000000	1184.520217
1138	-5916.000000	1186.292470
1140	-5912.000000	1188.065450
1142	-5908.000000	1189.820152
1144	-5904.000000	1191.593392
1146	-5900.000000	1193.358999
1148	-5896.000000	1195.123703
1150	-5892.000000	1196.895441
1152	-5888.000000	1198.657914
1154	-5884.000000	1200.426995
1156	-5880.000000	1202.194022
1158	-5876.000000	1203.965003
1160	-5872.000000	1205.735300
1162	-5868.000000	1207.499715
1164	-5864.000000	1209.271977
1166	-5860.000000	1211.037999
1168	-5856.000000	1212.798663
1170	-5852.000000	1214.566335
1172	-5848.000000	1216.322387
1174	-5844.000000	1218.086637
1176	-5840.000000	1219.851058
1178	-5836.000000	1221.623739
1180	-5832.000000	1223.384413
1182	-5828.000000	1225.154205
1184	-5824.000000	1226.922687
1186	-5820.000000	1228.674095
1188	-5816.000000	1230.439414
1190	-5812.000000	1232.197619
1192	-5808.000000	1233.954036
1194	-5804.000000	1235.719582
1196	-5800.000000	1237.485270
1198	-5796.000000	1239.237775
1200	-5792.000000	1240.990988
1202	-5788.000000	1242.748118
1204	-5784.000000	1244.497682
1206	-5780.000000	1246.262337
1208	-5776.000000	1248.021798
1210	-5772.000000	1249.780074
1212	-5768.000000	1251.545935
1214	-5764.000000	1253.289870
1216	-5760.000000	1255.055299
1218	-5756.000000	1256.816802
1220	-5752.000000	1258.575831
1222	-5748.000000	1260.324599
1224	-5744.000000	1262.083814
1226	-5740.000000	1263.840085
1228	-5736.000000	1265.591510
1230	-5732.000000	1267.350699
1232	-5728.000000	1269.108587
1234	-5724.000000	1270.859133
1236	-5720.000000	1272.622408
1238	-5716.000000	1274.384450
1240	-5712.000000	1276.144431
1242	-5708.000000	1277.898985
1244	-5704.000000	1279.652087
1246	-5700.000000	1281.397785
1248	-5696.000000	1283.149033
1250	-5692.000000	1284.898971
1252	-5688.000000	1286.641641
1254	-5684.000000	1288.395647
1256	-5680.000000	1290.140023
1258	-5676.000000	1291.890364
1260	-5672.000000	1293.637394
1262	-5668.000000	1295.381710
1264	-5664.000000	1297.135414
1266	-5660.000000	1298.884134
1268	-5656.000000	1300.637007
1270	-5652.000000	1302.385265
1272	-5648.000000	1304.146596
1274	-5644.000000	1305.888311
1276	-5640.000000	1307.647128
1278	-5636.000000	1309.398533
1280	-5632.000000	1311.139110
1282	-5628.000000	1312.885924
1284	-5624.000000	1314.634177
1286	-5620.000000	1316.379281
1288	-5616.000000	1318.122441
1290	-5612.000000	1319.877264
1292	-5608.000000	1321.620780
1294	-5604.000000	1323.369776
1296	-5600.000000	1325.101663
1298	-5596.000000	1326.857925
1300	-5592.000000	1328.612385
