i	E(i)	g[i]
6	-8180.000000	0.952717
8	-8176.000000	8.031086
10	-8172.000000	9.372278
12	-8168.000000	15.164446
14	-8164.000000	16.978128
16	-8160.000000	22.268185
18	-8156.000000	24.399956
20	-8152.000000	29.193211
22	-8148.000000	31.500658
24	-8144.000000	35.800879
26	-8140.000000	38.366098
28	-8136.000000	42.174021
30	-8132.000000	44.801603
32	-8128.000000	48.395401
34	-8124.000000	51.024017
36	-8120.000000	54.426205
38	-8116.000000	57.134909
40	-8112.000000	60.475899
42	-8108.000000	63.258303
44	-8104.000000	66.446785
46	-8100.000000	69.200453
48	-8096.000000	72.392782
50	-8092.000000	75.015488
52	-8088.000000	78.245386
54	-8084.000000	80.913881
56	-8080.000000	84.136335
58	-8076.000000	86.819229
60	-8072.000000	89.821672
62	-8068.000000	92.720264
64	-8064.000000	95.544849
66	-8060.000000	98.335016
68	-8056.000000	101.203648
70	-8052.000000	103.930132
72	-8048.000000	106.686779
74	-8044.000000	109.408333
76	-8040.000000	112.137852
78	-8036.000000	114.907650
80	-8032.000000	117.520300
82	-8028.000000	120.517834
84	-8024.000000	123.261606
86	-8020.000000	125.951397
88	-8016.000000	128.745905
90	-8012.000000	131.256155
92	-8008.000000	133.981855
94	-8004.000000	136.695642
96	-8000.000000	139.275705
98	-7996.000000	141.900116
100	-7992.000000	144.577217
102	-7988.000000	147.321121
104	-7984.000000	149.858051
106	-7980.000000	152.484077
108	-7976.000000	154.984856
110	-7972.000000	157.664715
112	-7968.000000	160.157911
114	-7964.000000	162.703194
116	-7960.000000	165.313410
118	-7956.000000	167.873686
120	-7952.000000	170.474232
122	-7948.000000	173.114929
124	-7944.000000	175.662239
126	-7940.000000	178.252842
128	-7936.000000	180.769629
130	-7932.000000	183.251268
132	-7928.000000	185.847513
134	-7924.000000	188.344715
136	-7920.000000	190.845055
138	-7916.000000	193.420063
140	-7912.000000	195.866978
142	-7908.000000	198.380854
144	-7904.000000	200.832352
146	-7900.000000	203.297409
148	-7896.000000	205.801138
150	-7892.000000	208.254358
152	-7888.000000	210.679253
154	-7884.000000	213.199198
156	-7880.000000	215.614944
158	-7876.000000	218.136913
160	-7872.000000	220.553009
162	-7868.000000	223.084038
164	-7864.000000	225.537409
166	-7860.000000	227.965029
168	-7856.000000	230.440845
170	-7852.000000	232.902857
172	-7848.000000	235.347473
174	-7844.000000	237.729879
176	-7840.000000	240.125906
178	-7836.000000	242.640039
180	-7832.000000	245.012707
182	-7828.000000	247.430929
184	-7824.000000	249.827381
186	-7820.000000	252.251102
188	-7816.000000	254.691975
190	-7812.000000	257.077476
192	-7808.000000	259.519861
194	-7804.000000	261.903475
196	-7800.000000	264.262510
198	-7796.000000	266.609905
200	-7792.000000	268.979240
202	-7788.000000	271.412281
204	-7784.000000	273.736280
206	-7780.000000	276.061989
208	-7776.000000	278.420006
210	-7772.000000	280.727905
212	-7768.000000	283.104280
214	-7764.000000	285.470234
216	-7760.000000	287.794100
218	-7756.000000	290.208527
220	-7752.000000	292.479717
222	-7748.000000	294.748537
224	-7744.000000	297.050869
226	-7740.000000	299.327169
228	-7736.000000	301.673111
230	-7732.000000	303.930698
232	-7728.000000	306.188936
234	-7724.000000	308.517523
236	-7720.000000	310.855989
238	-7716.000000	313.100119
240	-7712.000000	315.416367
242	-7708.000000	317.747196
244	-7704.000000	320.034691
246	-7700.000000	322.278467
248	-7696.000000	324.545685
250	-7692.000000	326.856995
252	-7688.000000	329.120464
254	-7684.000000	331.388109
256	-7680.000000	333.609940
258	-7676.000000	335.878794
260	-7672.000000	338.181736
262	-7668.000000	340.408115
264	-7664.000000	342.677851
266	-7660.000000	344.863609
268	-7656.000000	347.099583
270	-7652.000000	349.339294
272	-7648.000000	351.573868
274	-7644.000000	353.791288
276	-7640.000000	356.015465
278	-7636.000000	358.155382
280	-7632.000000	360.477425
282	-7628.000000	362.610813
284	-7624.000000	364.839342
286	-7620.000000	367.076511
288	-7616.000000	369.297388
290	-7612.000000	371.525988
292	-7608.000000	373.736216
294	-7604.000000	375.992737
296	-7600.000000	378.273560
298	-7596.000000	380.398619
300	-7592.000000	382.620102
302	-7588.000000	384.812574
304	-7584.000000	386.956713
306	-7580.000000	389.102606
308	-7576.000000	391.280519
310	-7572.000000	393.461803
312	-7568.000000	395.664740
314	-7564.000000	397.822327
316	-7560.000000	400.024227
318	-7556.000000	402.161896
320	-7552.000000	404.336477
322	-7548.000000	406.523218
324	-7544.000000	408.701862
326	-7540.000000	410.831648
328	-7536.000000	412.978912
330	-7532.000000	415.110476
332	-7528.000000	417.280174
334	-7524.000000	419.461945
336	-7520.000000	421.657738
338	-7516.000000	423.794546
340	-7512.000000	425.948631
342	-7508.000000	428.005505
344	-7504.000000	430.144474
346	-7500.000000	432.262754
348	-7496.000000	434.465448
350	-7492.000000	436.607622
352	-7488.000000	438.722145
354	-7484.000000	440.881868
356	-7480.000000	442.956827
358	-7476.000000	445.102076
360	-7472.000000	447.246002
362	-7468.000000	449.451639
364	-7464.000000	451.511711
366	-7460.000000	453.640329
368	-7456.000000	455.746058
370	-7452.000000	457.876495
372	-7448.000000	460.025253
374	-7444.000000	462.128765
376	-7440.000000	464.281105
378	-7436.000000	466.439426
380	-7432.000000	468.507082
382	-7428.000000	470.612854
384	-7424.000000	472.718653
386	-7420.000000	474.793932
388	-7416.000000	476.924501
390	-7412.000000	479.024092
392	-7408.000000	481.102190
394	-7404.000000	483.197004
396	-7400.000000	485.321966
398	-7396.000000	487.369312
400	-7392.000000	489.459892
402	-7388.000000	491.477560
404	-7384.000000	493.635687
406	-7380.000000	495.803768
408	-7376.000000	497.838627
410	-7372.000000	499.942436
412	-7368.000000	501.959608
414	-7364.000000	504.138290
416	-7360.000000	506.230900
418	-7356.000000	508.302856
420	-7352.000000	510.407045
422	-7348.000000	512.449028
424	-7344.000000	514.556938
426	-7340.000000	516.618875
428	-7336.000000	518.671347
430	-7332.000000	520.765501
432	-7328.000000	522.855377
434	-7324.000000	524.861202
436	-7320.000000	527.006899
438	-7316.000000	529.025106
440	-7312.000000	531.125864
442	-7308.000000	533.211533
444	-7304.000000	535.318199
446	-7300.000000	537.303911
448	-7296.000000	539.389770
450	-7292.000000	541.388552
452	-7288.000000	543.469229
454	-7284.000000	545.472673
456	-7280.000000	547.587479
458	-7276.000000	549.554398
460	-7272.000000	551.637087
462	-7268.000000	553.680714
464	-7264.000000	555.726356
466	-7260.000000	557.732571
468	-7256.000000	559.796518
470	-7252.000000	561.781673
472	-7248.000000	563.786543
474	-7244.000000	565.735664
476	-7240.000000	567.772831
478	-7236.000000	569.850004
480	-7232.000000	571.800734
482	-7228.000000	573.814760
484	-7224.000000	575.740793
486	-7220.000000	577.776066
488	-7216.000000	579.760998
490	-7212.000000	581.795872
492	-7208.000000	583.823700
494	-7204.000000	585.825447
496	-7200.000000	587.854259
498	-7196.000000	589.887400
500	-7192.000000	591.864502
502	-7188.000000	593.870281
504	-7184.000000	595.891682
506	-7180.000000	597.863708
508	-7176.000000	599.856045
510	-7172.000000	601.835371
512	-7168.000000	603.848135
514	-7164.000000	605.779619
516	-7160.000000	607.765596
518	-7156.000000	609.743784
520	-7152.000000	611.740555
522	-7148.000000	613.744032
524	-7144.000000	615.753134
526	-7140.000000	617.741735
528	-7136.000000	619.742914
530	-7132.000000	621.753162
532	-7128.000000	623.758312
534	-7124.000000	625.719007
536	-7120.000000	627.682236
538	-7116.000000	629.676825
540	-7112.000000	631.660273
542	-7108.000000	633.626942
544	-7104.000000	635.594639
546	-7100.000000	637.585583
548	-7096.000000	639.579227
550	-7092.000000	641.583054
552	-7088.000000	643.558588
554	-7084.000000	645.518072
